group,traj,frame,particle,label
2,8,100,212,1
1,7,100,311,1
1,5,100,110,1
1,5,100,46,1
1,7,100,38,1
2,1,100,644,1
2,4,100,845,1
2,9,100,662,1
1,6,100,585,1
1,5,100,233,1
1,8,100,32,1
2,8,100,413,1
1,7,100,134,1
2,2,100,565,1
2,6,100,151,1
1,8,100,471,1
1,4,100,575,1
2,7,100,607,1
1,9,100,359,1
2,5,100,114,1
2,8,100,825,1
1,7,100,858,1
2,6,100,223,1
1,4,100,818,1
1,9,100,546,1
2,1,100,130,1
1,5,100,267,1
2,8,100,532,1
2,9,100,562,1
1,7,100,729,1
1,6,100,542,1
2,8,100,201,1
1,9,100,314,1
1,4,100,180,1
2,5,100,80,1
1,3,100,421,1
1,7,100,592,1
2,6,100,324,1
1,3,100,125,1
1,9,100,710,1
2,8,100,397,1
1,5,100,590,1
1,9,100,132,1
1,5,100,392,1
2,1,100,45,1
2,7,100,727,1
1,7,100,302,1
2,2,100,216,1
1,7,100,607,1
2,7,100,548,1
1,6,100,406,1
1,5,100,228,1
2,9,100,299,1
2,9,100,810,1
2,7,100,457,1
2,1,100,624,1
2,3,100,467,1
1,5,100,752,1
1,9,100,625,1
1,9,100,157,1
2,5,100,31,1
2,8,100,11,1
1,5,100,177,1
1,4,100,822,1
2,3,100,297,1
2,5,100,711,1
2,8,100,806,1
1,9,100,241,1
2,4,100,663,1
2,3,100,566,1
2,5,100,524,1
2,3,100,819,1
2,6,100,379,1
1,4,100,369,1
1,3,100,819,1
2,7,100,526,1
2,7,100,123,1
1,1,100,852,1
1,9,100,203,1
1,3,100,162,1
2,1,100,239,1
1,2,100,484,1
1,3,100,306,1
1,5,100,118,1
1,9,100,90,1
1,3,100,738,1
2,9,100,317,1
1,7,100,635,1
2,8,100,501,1
1,9,100,128,1
2,7,100,409,1
1,6,100,474,1
1,8,100,769,1
1,9,100,358,1
1,6,100,665,1
1,6,100,203,1
1,2,100,578,1
2,9,100,855,1
1,5,100,636,1
2,6,100,536,1
1,7,100,810,1
2,3,100,672,1
1,7,100,157,1
1,9,100,202,1
1,7,100,393,1
1,6,100,224,1
1,2,100,636,1
2,7,100,855,1
1,9,100,831,1
2,0,100,42,1
1,9,100,463,1
1,8,100,560,1
2,8,100,332,1
1,8,100,722,1
1,7,100,282,1
1,1,100,702,1
2,9,100,447,1
2,9,100,749,1
1,8,100,412,1
2,7,100,615,1
1,6,100,434,1
1,7,100,269,1
1,5,100,572,1
1,6,100,639,1
1,9,100,175,1
1,5,100,586,1
2,5,100,709,1
2,5,100,434,1
2,3,100,234,1
2,6,100,384,1
2,5,100,529,1
1,7,100,18,1
1,4,100,133,1
1,7,100,257,1
1,3,100,318,1
2,0,100,770,1
1,2,100,33,1
2,2,100,446,1
2,7,100,383,1
2,5,100,671,1
1,9,100,71,1
2,3,100,108,1
2,2,100,151,1
2,0,100,573,1
2,7,100,118,1
2,9,100,731,1
2,7,100,392,1
1,1,100,789,1
1,8,100,683,1
1,5,100,351,1
1,4,100,416,1
2,6,100,96,1
2,9,100,802,1
1,3,100,728,1
1,4,100,330,1
2,7,100,595,1
2,9,100,193,1
1,9,100,417,1
2,9,100,328,1
1,0,100,334,1
2,2,100,230,1
1,3,100,787,1
1,5,100,785,1
1,8,100,447,1
2,5,100,236,1
2,2,100,557,1
2,1,100,859,1
2,4,100,312,1
2,3,100,95,1
1,7,100,88,1
1,7,100,183,1
2,8,100,734,1
1,5,100,279,1
2,8,100,15,1
1,4,100,829,1
1,9,100,806,1
2,8,100,146,1
2,6,100,315,1
1,9,100,142,1
1,9,100,767,1
2,4,100,381,1
1,4,100,427,1
2,3,100,347,1
2,8,100,208,1
1,6,100,422,1
2,4,100,749,1
2,1,100,360,1
2,2,100,693,1
1,9,100,354,1
1,8,100,322,1
2,6,100,754,1
1,9,100,276,1
2,5,100,564,1
1,7,100,762,1
1,7,100,451,1
1,7,100,40,1
1,3,100,351,1
1,8,100,715,1
1,6,100,647,1
1,9,100,566,1
2,3,100,96,1
2,7,100,342,1
1,0,100,74,1
2,6,100,141,1
2,4,100,655,1
2,4,100,763,1
2,6,100,672,1
2,2,100,451,1
2,3,100,571,1
2,0,100,68,1
1,8,100,744,1
2,9,100,851,1
2,7,100,708,1
1,2,100,381,1
2,2,100,692,1
2,7,100,389,1
1,9,100,663,1
2,5,100,809,1
2,8,100,71,1
2,9,100,265,1
1,8,100,828,1
2,2,100,220,1
1,8,100,853,1
2,3,100,119,1
1,3,100,208,1
2,5,100,819,1
1,8,100,811,1
1,4,100,382,1
2,9,100,180,1
2,4,100,711,1
1,6,100,234,1
2,8,100,111,1
1,4,100,802,1
2,4,100,694,1
2,6,100,617,1
1,3,100,398,1
1,9,100,816,1
2,2,100,498,1
2,7,100,530,1
2,6,100,449,1
2,6,100,120,1
2,0,100,689,1
2,1,100,410,1
1,7,100,452,1
2,7,100,399,1
2,8,100,618,1
2,9,100,829,1
1,1,100,703,1
2,4,100,258,1
2,9,100,298,1
2,4,100,495,1
1,6,100,383,1
1,7,100,727,1
1,5,100,581,1
2,4,100,389,1
1,6,100,577,1
1,5,100,99,1
1,0,100,369,1
2,8,100,372,1
1,5,100,318,1
2,4,100,79,1
1,8,100,788,1
2,7,100,161,1
2,4,100,192,1
1,8,100,684,1
1,4,100,833,1
2,5,100,784,1
2,3,100,452,1
1,1,100,620,1
1,9,100,263,1
1,6,100,402,1
2,4,100,837,1
2,3,100,502,1
2,7,100,133,1
1,3,100,693,1
1,6,100,76,1
2,5,100,209,1
1,7,100,37,1
1,7,100,551,1
2,9,100,578,1
1,9,100,260,1
2,3,100,586,1
2,0,100,492,1
2,6,100,168,1
2,4,100,154,1
2,6,100,272,1
1,8,100,576,1
2,7,100,475,1
1,5,100,685,1
1,4,100,766,1
2,9,100,251,1
2,9,100,521,1
2,5,100,655,1
1,4,100,376,1
2,6,100,286,1
2,5,100,132,1
1,3,100,573,1
2,9,100,284,1
2,4,100,843,1
1,6,100,573,1
2,4,100,114,1
2,5,100,808,1
2,1,100,543,1
2,7,100,48,1
1,9,100,593,1
1,5,100,598,1
2,5,100,33,1
1,2,100,597,1
2,9,100,102,1
1,2,100,221,1
2,8,100,403,1
1,9,100,691,1
2,6,100,551,1
2,1,100,415,1
2,7,100,246,1
1,5,100,222,1
1,9,100,215,1
1,6,100,617,1
1,9,100,700,1
1,9,100,81,1
1,4,100,311,1
1,5,100,816,1
1,5,100,529,1
1,5,100,95,1
2,2,100,355,1
1,5,100,614,1
2,7,100,328,1
1,3,100,294,1
1,2,100,23,1
1,7,100,459,1
1,6,100,314,1
1,3,100,105,1
1,9,100,640,1
2,0,100,153,1
1,8,100,520,1
1,8,100,383,1
2,5,100,138,1
1,7,100,263,1
1,6,100,399,1
1,5,100,775,1
1,7,100,818,1
2,4,100,482,1
2,5,100,577,1
1,9,100,249,1
2,5,100,803,1
1,8,100,399,1
2,9,100,504,1
1,6,100,462,1
1,3,100,264,1
1,9,100,495,1
2,9,100,558,1
2,5,100,263,1
1,7,100,383,1
2,4,100,712,1
2,5,100,384,1
1,5,100,3,1
2,2,100,173,1
1,8,100,178,1
1,7,100,361,1
1,7,100,265,1
1,6,100,725,1
2,7,100,846,1
1,3,100,852,1
2,9,100,486,1
2,8,100,726,1
2,6,100,39,1
1,7,100,303,1
1,9,100,365,1
2,6,100,658,1
1,5,100,364,1
1,9,100,519,1
1,6,100,563,1
1,1,100,707,1
2,9,100,619,1
1,1,100,278,1
1,4,100,161,1
2,7,100,785,1
1,6,100,322,1
2,3,100,837,1
2,1,100,683,1
2,9,100,195,1
1,3,100,778,1
1,5,100,65,1
1,5,100,731,1
1,2,100,356,1
1,2,100,355,1
1,6,100,169,1
2,9,100,60,1
2,4,100,612,1
2,5,100,134,1
2,4,100,469,1
1,4,100,860,1
2,7,100,699,1
2,6,100,187,1
1,8,100,526,1
2,9,100,320,1
1,5,100,744,1
2,9,100,552,1
1,6,100,7,1
1,1,100,413,1
2,4,100,386,1
1,8,100,392,1
1,8,100,702,1
1,5,100,421,1
2,6,100,87,1
2,3,100,440,1
2,2,100,762,1
1,9,100,193,1
1,8,100,301,1
1,7,100,439,1
2,1,100,113,1
1,4,100,783,1
2,8,100,549,1
1,4,100,36,1
1,6,100,84,1
1,6,100,464,1
2,5,100,512,1
2,1,100,516,1
1,5,100,793,1
2,3,100,268,1
2,8,100,453,1
2,5,100,15,1
2,4,100,748,1
1,5,100,820,1
1,1,100,14,1
2,8,100,676,1
2,4,100,156,1
2,4,100,94,1
2,1,100,289,1
1,3,100,169,1
1,5,100,451,1
2,2,100,623,1
2,8,100,148,1
2,8,100,525,1
2,7,100,144,1
2,4,100,307,1
1,5,100,843,1
1,8,100,260,1
2,8,100,652,1
2,5,100,726,1
1,7,100,456,1
2,9,100,588,1
1,7,100,415,1
2,4,100,445,1
2,2,100,846,1
1,5,100,283,1
2,4,100,430,1
2,4,100,635,1
1,5,100,835,1
1,4,100,707,1
1,4,100,472,1
2,7,100,498,1
1,9,100,229,1
2,6,100,590,1
2,6,100,64,1
1,5,100,802,1
1,5,100,54,1
2,9,100,25,1
1,3,100,374,1
2,4,100,83,1
2,0,100,53,1
1,3,100,607,1
1,6,100,239,1
2,6,100,183,1
2,6,100,539,1
2,3,100,225,1
2,4,100,714,1
1,4,100,820,1
1,8,100,631,1
2,1,100,392,1
2,7,100,384,1
2,4,100,661,1
2,6,100,195,1
2,9,100,498,1
1,9,100,557,1
1,3,100,332,1
2,7,100,512,1
1,7,100,426,1
2,4,100,273,1
1,6,100,655,1
1,6,100,759,1
1,8,100,689,1
2,6,100,153,1
1,5,100,682,1
2,0,100,136,1
2,9,100,1,1
2,4,100,774,1
2,8,100,567,1
2,7,100,779,1
1,6,100,439,1
1,6,100,393,1
1,8,100,253,1
1,7,100,80,1
2,7,100,419,1
1,3,100,463,1
1,5,100,463,1
1,6,100,784,1
1,8,100,251,1
2,8,100,782,1
2,8,100,254,1
1,9,100,486,1
2,9,100,181,1
2,6,100,517,1
2,3,100,117,1
1,8,100,521,1
1,5,100,331,1
1,8,100,414,1
2,1,100,208,1
2,7,100,724,1
2,7,100,57,1
1,8,100,362,1
2,6,100,88,1
2,6,100,537,1
2,8,100,708,1
1,6,100,13,1
1,7,100,610,1
2,3,100,193,1
1,6,100,537,1
1,6,100,553,1
2,4,100,536,1
1,3,100,410,1
2,5,100,489,1
1,8,100,6,1
1,6,100,483,1
2,6,100,835,1
1,6,100,861,1
1,6,100,517,1
1,8,100,818,1
1,9,100,16,1
1,6,100,813,1
1,4,100,145,1
2,8,100,439,1
2,7,100,44,1
1,7,100,144,1
2,1,100,172,1
1,7,100,29,1
2,3,100,745,1
2,2,100,36,1
2,4,100,642,1
2,4,100,678,1
1,4,100,653,1
1,8,100,832,1
1,5,100,389,1
1,3,100,253,1
2,9,100,858,1
1,7,100,154,1
2,3,100,369,1
1,3,100,695,1
2,6,100,347,1
2,5,100,664,1
1,6,100,767,1
2,0,100,855,1
2,4,100,690,1
2,7,100,76,1
2,3,100,851,1
2,5,100,733,1
1,7,100,811,1
1,6,100,657,1
2,5,100,296,1
2,7,100,769,1
2,9,100,42,1
1,8,100,516,1
1,6,100,19,1
2,9,100,457,1
2,8,100,495,1
1,7,100,704,1
1,6,100,168,1
1,9,100,692,1
1,6,100,706,1
1,4,100,11,1
1,5,100,667,1
1,4,100,857,1
2,8,100,86,1
1,4,100,362,1
1,5,100,860,1
1,9,100,137,1
2,9,100,56,1
2,1,100,714,1
2,6,100,109,1
2,7,100,287,1
1,6,100,696,1
2,9,100,785,1
1,9,100,769,1
1,6,100,195,1
2,7,100,648,1
1,5,100,769,1
1,7,100,351,1
1,3,100,369,1
2,4,100,131,1
1,4,100,629,1
2,5,100,596,1
1,9,100,829,1
1,4,100,753,1
2,7,100,158,1
1,5,100,544,1
1,6,100,508,1
1,8,100,211,1
2,9,100,70,1
2,9,100,560,1
1,6,100,546,1
1,8,100,40,1
1,4,100,176,1
1,7,100,516,1
2,7,100,579,1
1,5,100,778,1
2,9,100,528,1
2,1,100,671,1
1,5,100,273,1
2,0,100,15,1
1,5,100,574,1
1,4,100,676,1
1,2,100,101,1
2,9,100,835,1
1,0,100,427,1
2,8,100,735,1
1,7,100,694,1
1,4,100,47,1
1,4,100,496,1
2,7,100,341,1
2,9,100,178,1
2,9,100,107,1
2,1,100,209,1
2,4,100,767,1
2,9,100,269,1
1,1,100,745,1
2,4,100,861,1
2,8,100,553,1
1,9,100,360,1
2,9,100,746,1
2,2,100,761,1
2,5,100,78,1
1,7,100,601,1
1,5,100,569,1
1,3,100,103,1
2,8,100,29,1
1,1,100,793,1
1,7,100,357,1
2,5,100,785,1
1,7,100,662,1
1,4,100,187,1
1,5,100,678,1
1,7,100,687,1
1,6,100,271,1
2,2,100,184,1
2,6,100,856,1
1,9,100,162,1
2,6,100,670,1
1,8,100,538,1
2,5,100,580,1
2,5,100,121,1
1,7,100,44,1
2,8,100,426,1
2,1,100,628,1
2,0,100,340,1
2,4,100,56,1
1,5,100,777,1
1,3,100,681,1
1,1,100,670,1
1,1,100,250,1
2,8,100,101,1
2,4,100,157,1
2,6,100,154,1
1,7,100,538,1
2,7,100,574,1
1,8,100,8,1
2,3,100,390,1
2,8,100,239,1
2,5,100,391,1
1,7,100,127,1
2,4,100,13,1
1,4,100,251,1
1,5,100,151,1
1,1,100,53,1
1,2,100,463,1
2,4,100,74,1
2,3,100,855,1
1,8,100,274,1
1,8,100,791,1
2,0,100,174,1
2,8,100,269,1
2,4,100,382,1
1,7,100,676,1
1,7,100,117,1
2,9,100,609,1
2,3,100,141,1
2,3,100,243,1
2,9,100,87,1
2,2,100,503,1
1,3,100,328,1
1,5,100,600,1
2,6,100,803,1
2,7,100,177,1
1,8,100,700,1
1,2,100,62,1
2,6,100,308,1
1,4,100,739,1
1,8,100,231,1
2,1,100,509,1
1,8,100,351,1
2,4,100,364,1
1,3,100,396,1
2,4,100,604,1
1,7,100,101,1
2,1,100,510,1
1,5,100,203,1
2,9,100,329,1
2,6,100,179,1
2,4,100,373,1
2,7,100,284,1
1,6,100,635,1
1,6,100,83,1
1,4,100,846,1
1,4,100,13,1
2,8,100,861,1
1,8,100,144,1
2,4,100,384,1
2,6,100,857,1
2,5,100,252,1
2,6,100,306,1
1,7,100,334,1
2,6,100,237,1
2,5,100,150,1
2,6,100,437,1
2,6,100,256,1
1,6,100,498,1
2,9,100,534,1
2,6,100,110,1
1,8,100,109,1
1,9,100,607,1
2,7,100,56,1
1,6,100,380,1
2,4,100,466,1
1,6,100,586,1
2,1,100,854,1
1,5,100,288,1
2,4,100,795,1
1,4,100,839,1
2,5,100,171,1
1,8,100,595,1
2,5,100,390,1
2,6,100,459,1
2,3,100,650,1
2,5,100,8,1
2,1,100,537,1
1,5,100,701,1
2,1,100,816,1
1,6,100,48,1
1,5,100,202,1
1,8,100,446,1
2,7,100,795,1
2,7,100,179,1
2,1,100,222,1
1,9,100,643,1
2,7,100,778,1
2,9,100,53,1
1,7,100,598,1
2,1,100,26,1
2,4,100,211,1
2,1,100,638,1
1,6,100,217,1
1,7,100,618,1
2,6,100,666,1
1,3,100,252,1
2,3,100,802,1
2,2,100,776,1
1,8,100,137,1
2,7,100,100,1
2,5,100,674,1
1,8,100,661,1
2,5,100,358,1
1,5,100,557,1
2,2,100,242,1
1,9,100,178,1
2,9,100,554,1
2,8,100,435,1
1,7,100,453,1
1,0,100,514,1
2,6,100,664,1
1,2,100,493,1
1,9,100,423,1
2,8,100,90,1
1,9,100,605,1
2,9,100,209,1
2,9,100,606,1
1,4,100,333,1
1,4,100,824,1
2,8,100,699,1
2,8,100,264,1
2,1,100,386,1
2,7,100,822,1
1,7,100,176,1
2,9,100,536,1
1,7,100,746,1
1,6,100,340,1
1,7,100,725,1
2,3,100,275,1
1,6,100,12,1
2,6,100,489,1
1,8,100,338,1
2,6,100,392,1
1,5,100,448,1
1,7,100,59,1
2,9,100,9,1
1,5,100,190,1
2,5,100,154,1
1,6,100,856,1
2,8,100,324,1
1,1,100,407,0
1,0,100,188,0
1,2,100,524,0
1,3,100,339,0
1,3,100,365,0
2,1,100,522,0
2,0,100,59,0
1,0,100,121,0
1,2,100,563,0
2,2,100,286,0
2,2,100,802,0
1,1,100,748,0
2,3,100,495,0
2,1,100,766,0
1,1,100,311,0
1,4,100,430,0
1,1,100,802,0
2,1,100,583,0
2,0,100,74,0
2,3,100,305,0
1,4,100,262,0
1,0,100,732,0
2,1,100,716,0
1,0,100,698,0
2,1,100,166,0
1,1,100,189,0
2,3,100,520,0
2,2,100,481,0
2,2,100,140,0
1,1,100,312,0
2,1,100,384,0
1,3,100,139,0
1,1,100,690,0
2,1,100,610,0
2,0,100,63,0
2,1,100,193,0
2,0,100,316,0
2,1,100,647,0
1,0,100,642,0
1,3,100,217,0
2,1,100,220,0
2,0,100,17,0
1,2,100,588,0
1,1,100,336,0
2,1,100,153,0
1,1,100,796,0
2,4,100,291,0
1,6,100,501,0
1,2,100,192,0
1,3,100,647,0
1,1,100,290,0
1,0,100,466,0
2,0,100,189,0
1,5,100,681,0
1,5,100,507,0
2,1,100,727,0
2,1,100,619,0
1,0,100,587,0
2,0,100,414,0
1,0,100,252,0
2,1,100,803,0
1,1,100,289,0
1,0,100,170,0
1,0,100,352,0
1,2,100,18,0
2,1,100,107,0
2,0,100,846,0
1,2,100,444,0
1,0,100,153,0
2,3,100,123,0
1,0,100,581,0
1,2,100,633,0
2,2,100,492,0
2,1,100,562,0
1,2,100,550,0
1,1,100,143,0
1,2,100,710,0
1,0,100,146,0
2,0,100,557,0
1,0,100,622,0
2,1,100,235,0
2,1,100,541,0
2,3,100,806,0
2,2,100,74,0
1,1,100,863,0
1,7,100,813,0
2,2,100,535,0
1,4,100,489,0
1,0,100,79,0
1,0,100,647,0
2,0,100,656,0
2,1,100,33,0
1,2,100,75,0
2,2,100,273,0
1,0,100,630,0
2,2,100,700,0
1,3,100,716,0
2,5,100,676,0
1,4,100,163,0
1,3,100,781,0
1,3,100,343,0
2,2,100,131,0
2,4,100,176,0
1,3,100,461,0
2,0,100,815,0
1,2,100,302,0
1,2,100,686,0
2,2,100,129,0
1,0,100,508,0
1,2,100,143,0
2,3,100,139,0
2,1,100,469,0
1,1,100,350,0
2,0,100,684,0
1,1,100,229,0
2,0,100,503,0
1,4,100,98,0
2,3,100,459,0
1,1,100,503,0
1,1,100,556,0
1,5,100,602,0
1,1,100,856,0
1,5,100,610,0
1,4,100,821,0
2,0,100,546,0
1,0,100,101,0
1,7,100,306,0
1,3,100,91,0
2,2,100,423,0
1,3,100,268,0
2,0,100,653,0
2,4,100,191,0
1,1,100,725,0
1,2,100,716,0
2,0,100,387,0
2,2,100,647,0
2,1,100,436,0
2,0,100,629,0
2,0,100,535,0
2,0,100,796,0
2,0,100,810,0
2,3,100,186,0
2,1,100,695,0
2,1,100,607,0
1,2,100,320,0
1,1,100,188,0
1,4,100,40,0
1,0,100,375,0
2,1,100,812,0
1,0,100,141,0
1,3,100,307,0
2,0,100,115,0
2,2,100,754,0
1,1,100,429,0
2,3,100,182,0
1,1,100,583,0
2,3,100,20,0
1,0,100,339,0
1,2,100,601,0
1,0,100,553,0
2,1,100,686,0
2,3,100,105,0
1,0,100,60,0
2,1,100,668,0
1,3,100,270,0
1,4,100,607,0
1,0,100,43,0
1,5,100,539,0
1,0,100,620,0
1,0,100,362,0
2,0,100,513,0
2,1,100,270,0
2,1,100,245,0
2,0,100,718,0
1,1,100,192,0
2,0,100,793,0
1,3,100,491,0
1,2,100,542,0
1,2,100,251,0
2,2,100,797,0
1,2,100,309,0
1,0,100,119,0
2,4,100,347,0
1,0,100,368,0
2,2,100,153,0
2,3,100,133,0
2,3,100,128,0
2,3,100,755,0
1,1,100,201,0
2,2,100,813,0
1,0,100,340,0
1,3,100,860,0
1,0,100,841,0
2,1,100,23,0
1,5,100,186,0
1,0,100,217,0
1,2,100,135,0
1,3,100,235,0
2,0,100,341,0
2,6,100,574,0
1,0,100,814,0
1,0,100,151,0
1,0,100,18,0
1,1,100,300,0
2,3,100,403,0
1,1,100,759,0
1,1,100,58,0
2,1,100,6,0
2,0,100,762,0
1,3,100,309,0
2,1,100,675,0
2,3,100,196,0
1,3,100,449,0
1,3,100,104,0
2,2,100,401,0
2,2,100,468,0
1,1,100,744,0
1,3,100,280,0
1,1,100,73,0
1,3,100,711,0
2,1,100,485,0
2,2,100,108,0
1,3,100,706,0
2,0,100,697,0
1,1,100,60,0
1,2,100,45,0
2,0,100,359,0
1,0,100,275,0
1,2,100,351,0
2,0,100,477,0
2,4,100,257,0
2,0,100,843,0
1,0,100,291,0
1,2,100,77,0
2,3,100,827,0
1,0,100,517,0
1,0,100,357,0
1,4,100,832,0
1,1,100,766,0
2,2,100,177,0
2,3,100,244,0
2,1,100,627,0
1,1,100,172,0
1,2,100,300,0
1,2,100,344,0
1,0,100,36,0
1,0,100,760,0
2,1,100,483,0
1,8,100,771,0
2,0,100,365,0
1,1,100,78,0
2,2,100,337,0
2,3,100,217,0
2,0,100,127,0
1,4,100,295,0
2,2,100,72,0
2,0,100,594,0
2,0,100,802,0
2,2,100,745,0
2,3,100,785,0
1,2,100,560,0
1,2,100,93,0
2,5,100,794,0
1,1,100,298,0
1,1,100,158,0
2,0,100,812,0
1,1,100,284,0
1,2,100,428,0
2,3,100,281,0
1,4,100,222,0
1,1,100,454,0
2,0,100,264,0
1,0,100,290,0
1,4,100,243,0
1,0,100,124,0
1,0,100,557,0
2,0,100,182,0
2,1,100,313,0
2,0,100,192,0
1,0,100,607,0
1,2,100,229,0
1,2,100,11,0
2,0,100,618,0
2,1,100,520,0
1,0,100,224,0
1,2,100,132,0
1,3,100,769,0
1,2,100,341,0
2,0,100,11,0
1,1,100,688,0
1,0,100,678,0
1,2,100,245,0
1,2,100,284,0
1,2,100,220,0
2,1,100,376,0
2,1,100,169,0
1,0,100,583,0
1,2,100,359,0
2,1,100,717,0
2,2,100,377,0
1,2,100,427,0
1,3,100,669,0
1,0,100,839,0
1,3,100,442,0
2,2,100,641,0
2,1,100,179,0
1,0,100,862,0
2,1,100,321,0
1,2,100,100,0
2,2,100,331,0
1,0,100,531,0
2,0,100,25,0
1,1,100,110,0
2,4,100,555,0
1,1,100,526,0
2,0,100,382,0
2,0,100,502,0
1,1,100,287,0
1,3,100,368,0
2,0,100,639,0
1,2,100,223,0
2,0,100,806,0
2,0,100,291,0
1,0,100,772,0
2,1,100,449,0
1,2,100,540,0
1,1,100,775,0
1,2,100,214,0
1,2,100,134,0
2,1,100,196,0
1,3,100,167,0
1,1,100,542,0
1,4,100,677,0
1,4,100,28,0
2,1,100,27,0
1,2,100,70,0
1,0,100,479,0
2,0,100,155,0
1,1,100,516,0
1,0,100,733,0
2,2,100,372,0
2,4,100,26,0
2,0,100,228,0
1,2,100,544,0
1,2,100,339,0
2,2,100,772,0
2,3,100,227,0
2,3,100,385,0
1,3,100,611,0
2,0,100,314,0
2,0,100,474,0
2,0,100,92,0
2,2,100,48,0
1,2,100,128,0
2,3,100,781,0
2,1,100,71,0
2,1,100,618,0
2,3,100,164,0
1,3,100,452,0
1,0,100,149,0
1,1,100,553,0
1,4,100,91,0
2,2,100,740,0
1,0,100,550,0
2,2,100,375,0
2,1,100,635,0
1,0,100,234,0
2,4,100,497,0
1,2,100,554,0
1,5,100,788,0
2,0,100,471,0
2,2,100,322,0
2,3,100,484,0
1,2,100,397,0
2,0,100,472,0
2,1,100,490,0
1,2,100,290,0
2,0,100,458,0
1,0,100,689,0
1,3,100,26,0
1,0,100,765,0
1,2,100,656,0
1,0,100,853,0
1,0,100,782,0
2,2,100,756,0
1,2,100,512,0
1,6,100,273,0
2,4,100,129,0
1,2,100,677,0
1,0,100,397,0
1,3,100,199,0
1,1,100,602,0
2,2,100,2,0
2,0,100,625,0
1,4,100,123,0
1,0,100,139,0
2,1,100,759,0
2,0,100,73,0
2,2,100,685,0
1,1,100,375,0
1,3,100,183,0
2,2,100,483,0
2,1,100,586,0
1,1,100,627,0
1,2,100,456,0
1,2,100,606,0
1,1,100,822,0
1,1,100,187,0
1,0,100,113,0
1,2,100,707,0
1,2,100,353,0
2,0,100,637,0
2,2,100,744,0
2,3,100,35,0
2,0,100,230,0
1,3,100,824,0
1,5,100,191,0
1,0,100,533,0
2,1,100,204,0
1,0,100,709,0
1,3,100,88,0
1,2,100,330,0
1,2,100,64,0
2,0,100,771,0
2,4,100,70,0
2,0,100,745,0
1,3,100,93,0
2,0,100,856,0
2,0,100,165,0
1,0,100,439,0
1,4,100,652,0
1,1,100,120,0
1,1,100,655,0
1,3,100,40,0
1,1,100,851,0
1,3,100,566,0
2,2,100,224,0
1,0,100,462,0
2,2,100,349,0
2,1,100,128,0
2,4,100,463,0
1,1,100,565,0
1,2,100,787,0
1,3,100,671,0
1,2,100,800,0
1,0,100,850,0
1,0,100,183,0
1,0,100,672,0
1,3,100,32,0
1,0,100,348,0
2,3,100,843,0
2,0,100,848,0
1,1,100,190,0
2,1,100,544,0
1,4,100,468,0
2,1,100,743,0
1,2,100,613,0
1,1,100,357,0
1,0,100,597,0
1,2,100,41,0
1,0,100,318,0
1,1,100,640,0
1,2,100,144,0
1,2,100,586,0
2,1,100,821,0
2,0,100,247,0
1,0,100,37,0
2,3,100,368,0
1,0,100,515,0
1,3,100,314,0
2,2,100,706,0
1,1,100,248,0
1,4,100,649,0
1,2,100,468,0
1,2,100,216,0
2,1,100,31,0
2,3,100,4,0
1,1,100,10,0
1,3,100,69,0
2,0,100,849,0
1,2,100,148,0
2,3,100,506,0
2,0,100,199,0
1,2,100,376,0
1,2,100,505,0
2,2,100,836,0
2,3,100,455,0
2,0,100,761,0
1,4,100,694,0
1,1,100,770,0
2,0,100,532,0
1,4,100,420,0
2,4,100,561,0
1,1,100,117,0
1,1,100,695,0
2,1,100,598,0
2,2,100,185,0
1,1,100,746,0
2,1,100,77,0
2,2,100,176,0
1,5,100,383,0
1,2,100,538,0
1,2,100,417,0
2,1,100,604,0
2,1,100,269,0
1,1,100,95,0
1,1,100,195,0
2,0,100,412,0
2,1,100,170,0
1,1,100,685,0
1,4,100,595,0
1,0,100,518,0
1,0,100,802,0
2,0,100,344,0
1,2,100,94,0
2,0,100,638,0
2,0,100,46,0
2,5,100,485,0
1,2,100,358,0
1,0,100,666,0
1,4,100,405,0
1,1,100,588,0
2,3,100,143,0
2,0,100,275,0
1,2,100,860,0
1,0,100,711,0
1,3,100,35,0
2,0,100,244,0
1,0,100,1,0
2,0,100,790,0
1,1,100,134,0
2,1,100,398,0
1,0,100,707,0
2,0,100,832,0
1,0,100,131,0
2,3,100,61,0
2,0,100,277,0
1,2,100,255,0
2,0,100,169,0
1,2,100,318,0
2,2,100,800,0
2,0,100,797,0
2,3,100,752,0
2,0,100,711,0
2,0,100,418,0
1,4,100,29,0
1,2,100,587,0
2,1,100,696,0
2,3,100,860,0
1,7,100,758,0
2,0,100,649,0
2,0,100,207,0
1,1,100,112,0
1,5,100,336,0
1,2,100,209,0
2,1,100,315,0
1,2,100,768,0
1,3,100,275,0
1,1,100,715,0
1,0,100,330,0
1,1,100,610,0
1,1,100,491,0
2,0,100,297,0
1,2,100,130,0
2,3,100,488,0
2,0,100,701,0
1,3,100,171,0
1,1,100,39,0
2,2,100,31,0
2,0,100,595,0
1,2,100,717,0
1,0,100,162,0
1,2,100,649,0
2,2,100,328,0
2,3,100,261,0
2,4,100,169,0
1,0,100,19,0
1,4,100,743,0
1,4,100,326,0
1,3,100,127,0
2,3,100,195,0
1,3,100,522,0
1,4,100,15,0
1,0,100,195,0
1,0,100,405,0
1,3,100,78,0
1,1,100,792,0
1,2,100,553,0
1,0,100,380,0
2,3,100,631,0
2,0,100,845,0
