group,traj,frame,particle,label
1,6,400,558,1
1,7,700,736,1
1,5,400,207,0
1,3,800,372,0
1,8,400,102,1
1,4,900,666,0
1,4,100,720,1
1,0,200,732,0
1,6,700,31,1
1,3,900,321,0
1,7,800,735,1
1,1,200,391,0
1,6,200,750,1
1,6,200,398,1
1,6,700,202,1
1,2,900,468,0
1,4,900,400,0
1,2,600,67,0
1,8,100,569,1
1,9,300,118,1
1,7,200,735,1
1,6,200,691,1
1,6,900,530,1
1,6,200,544,1
1,7,700,759,1
1,4,900,635,1
1,4,200,179,1
1,5,300,202,0
1,2,200,145,0
1,8,100,18,1
1,8,700,479,1
1,0,500,581,0
1,1,200,726,0
1,3,100,656,0
1,0,400,172,0
1,7,200,813,1
1,4,200,277,1
1,7,900,495,1
1,7,100,586,1
1,1,700,554,0
1,1,500,489,0
1,1,900,55,0
1,0,600,724,0
1,0,100,582,0
1,6,400,552,1
1,9,700,794,1
1,1,200,248,0
1,4,400,503,1
1,6,300,346,1
1,8,700,518,1
1,2,600,662,0
1,6,100,175,1
1,3,500,371,0
1,0,500,44,0
1,1,500,355,0
1,6,800,702,1
1,9,100,610,1
1,2,100,766,0
1,0,400,367,0
1,2,100,144,0
1,5,500,3,1
1,6,200,628,1
1,1,300,77,0
1,4,300,611,1
1,1,700,282,0
1,8,700,603,1
1,5,600,120,0
1,9,200,839,1
1,6,900,433,1
1,1,200,483,0
1,1,500,284,0
1,7,600,26,1
1,7,500,175,1
1,3,700,509,0
1,9,200,47,1
1,6,100,533,1
1,5,900,473,1
1,9,600,600,1
1,6,100,167,1
1,8,800,395,1
1,8,700,267,1
1,4,600,583,1
1,5,800,847,0
1,2,200,549,0
1,7,400,60,1
1,0,500,396,0
1,3,200,69,1
1,2,900,502,0
1,0,300,61,0
1,7,700,433,1
1,6,500,659,1
1,5,800,118,0
1,1,100,255,1
1,4,200,685,0
1,5,700,613,1
1,9,200,518,1
1,4,500,253,0
1,1,600,675,0
1,1,500,768,0
1,7,400,321,1
1,7,500,415,1
1,0,400,381,0
1,7,800,548,1
1,0,500,221,0
1,8,400,88,1
1,3,400,471,0
1,0,100,379,0
1,5,100,817,1
1,8,300,346,1
1,0,100,330,0
1,9,500,759,1
1,6,600,261,1
1,1,200,781,0
1,5,700,179,0
1,4,300,750,1
1,8,700,631,1
1,3,500,441,0
1,2,200,417,0
1,1,200,196,0
1,2,600,41,0
1,1,200,80,0
1,3,700,407,0
1,4,100,258,0
1,5,600,67,0
1,2,700,78,0
1,2,200,757,0
1,5,200,503,1
1,8,500,807,1
1,7,900,536,1
1,4,900,392,0
1,6,400,180,1
1,7,500,273,1
1,8,700,442,1
1,8,700,647,1
1,1,500,389,0
1,8,600,684,1
1,5,900,76,1
1,7,400,235,1
1,3,400,277,0
1,8,800,693,1
1,3,700,24,0
1,1,100,666,0
1,1,100,460,0
1,1,700,485,0
1,7,900,44,1
1,5,700,470,1
1,3,200,826,0
1,2,300,704,1
1,1,500,428,0
1,7,700,209,1
1,1,100,54,0
1,0,300,577,0
1,5,900,558,1
1,5,800,262,1
1,2,300,288,0
1,1,800,457,0
1,6,200,808,1
1,6,500,534,1
1,3,200,505,0
1,7,300,16,1
1,7,400,730,1
1,5,700,569,1
1,2,400,713,0
1,4,200,247,0
1,3,200,381,0
1,4,800,130,0
1,2,200,332,0
1,6,300,401,1
1,2,900,591,0
1,1,100,374,0
1,8,900,689,1
1,8,300,4,1
1,0,300,682,0
1,5,200,87,1
1,4,700,744,0
1,6,200,518,1
1,8,300,749,1
1,8,800,483,1
1,1,800,339,0
1,4,900,580,0
1,8,500,341,1
1,4,800,515,0
1,6,600,350,1
1,0,700,391,0
1,8,100,132,1
1,0,100,39,0
1,0,700,795,0
1,6,700,125,1
1,1,500,120,0
1,8,100,160,1
1,0,200,698,0
1,2,600,627,0
1,6,900,319,1
1,6,600,739,1
1,9,800,132,1
1,6,800,537,1
1,2,300,195,0
1,3,500,275,0
1,8,200,25,1
1,2,100,739,0
1,0,500,542,0
1,6,600,524,1
1,5,100,862,1
1,1,300,729,1
1,4,700,569,0
1,8,700,279,1
1,8,900,615,1
1,0,200,574,0
1,4,100,629,1
1,0,200,429,0
1,4,800,767,0
1,1,400,793,0
1,0,600,184,0
1,0,100,845,0
1,2,200,397,1
1,5,300,274,0
1,2,800,275,0
1,8,700,684,1
1,3,400,172,0
1,9,200,404,1
1,6,500,372,1
1,1,300,284,1
1,6,300,553,1
1,2,600,304,0
1,4,900,295,0
1,1,100,630,0
1,2,600,4,1
1,7,400,723,1
1,5,700,811,1
1,7,200,55,1
1,1,200,401,0
1,0,100,435,0
1,9,900,348,1
1,8,200,198,1
1,1,300,681,0
1,7,700,843,1
1,4,600,14,1
1,8,700,206,1
1,4,700,381,0
1,5,300,744,0
1,9,800,435,1
1,1,600,77,0
1,3,800,417,0
1,3,800,135,0
1,0,200,589,0
1,7,800,62,1
1,9,400,787,1
1,2,200,413,0
1,8,600,165,1
1,9,300,279,1
1,2,200,728,1
1,2,800,522,0
1,4,900,100,0
1,7,300,10,1
1,8,200,366,1
1,0,900,337,0
1,2,700,89,0
1,8,100,683,1
1,0,700,402,0
1,1,700,828,0
1,2,200,761,1
1,0,500,811,0
1,1,300,310,0
1,2,300,657,0
1,8,700,176,1
1,7,600,542,1
1,8,100,79,1
1,0,300,164,0
1,2,700,556,0
1,4,600,592,1
1,5,800,398,0
1,2,700,295,0
1,0,600,733,0
1,2,800,107,0
1,9,100,767,1
1,1,200,836,0
1,0,400,316,0
1,5,900,180,1
1,8,700,406,1
1,4,100,724,1
1,0,800,544,0
1,0,800,89,0
1,3,300,107,0
1,0,900,545,0
1,2,800,508,0
1,7,100,197,1
1,2,800,836,0
1,1,300,494,0
1,0,500,106,0
1,3,600,123,0
1,6,100,826,1
1,2,900,855,0
1,4,400,737,0
1,1,200,537,0
1,1,500,202,0
1,7,500,19,1
1,2,300,355,0
1,0,800,353,0
1,2,300,171,0
1,2,100,801,0
1,7,900,663,1
1,0,300,702,0
1,4,400,698,0
1,4,500,784,0
1,9,700,849,1
1,1,400,696,0
1,4,100,376,1
1,0,800,568,0
1,1,100,106,0
1,9,400,286,1
1,1,800,59,0
1,0,400,431,0
1,2,100,84,0
1,4,900,291,0
1,7,500,704,1
1,3,200,663,1
1,3,500,803,0
1,1,700,638,0
1,1,700,468,0
1,9,900,438,1
1,8,500,566,1
1,4,100,318,0
1,1,800,721,0
1,4,500,768,0
1,1,100,243,0
1,8,500,276,1
1,7,100,662,1
1,0,600,665,0
1,9,500,647,1
1,9,800,178,1
1,5,700,471,1
1,6,300,29,1
1,7,300,210,1
1,9,600,722,1
1,7,300,664,1
1,2,500,35,0
1,4,500,103,0
1,7,300,643,1
1,4,800,490,0
1,4,300,299,1
1,9,400,744,1
1,1,300,17,0
1,8,300,380,1
1,9,300,750,1
1,2,700,18,0
1,2,100,803,1
1,2,300,738,0
1,5,300,628,1
1,8,200,291,1
1,0,700,424,0
1,1,700,829,1
1,3,600,335,0
1,7,700,162,1
1,6,800,554,1
1,7,900,289,1
1,5,600,723,1
1,4,300,461,1
1,6,100,214,1
1,3,300,727,1
1,1,200,517,0
1,1,200,69,0
1,1,400,479,0
1,5,700,177,0
1,6,400,442,1
1,0,400,210,0
1,4,100,198,1
1,0,800,28,0
1,3,200,59,1
1,0,800,298,0
1,4,700,510,1
1,4,100,748,0
1,5,400,327,1
1,1,300,273,0
1,1,500,605,0
1,8,900,770,1
1,8,100,126,1
1,8,600,636,1
1,3,900,471,0
1,1,800,335,0
1,1,100,805,0
1,1,600,61,0
1,3,900,136,0
1,1,700,835,1
1,6,100,340,1
1,0,200,602,0
1,9,200,662,1
1,0,800,400,0
1,1,800,263,0
1,0,100,349,1
1,8,800,615,1
1,1,100,237,0
1,0,200,112,0
1,9,300,757,1
1,3,800,189,0
1,5,100,564,1
1,4,800,0,0
1,4,700,64,0
1,3,900,589,0
1,0,800,534,0
1,5,900,499,1
1,4,600,685,1
1,6,900,663,1
1,2,600,684,0
1,2,800,426,0
1,3,300,835,0
1,5,100,663,1
1,2,900,322,0
1,3,700,364,0
1,3,300,715,0
1,3,400,675,0
1,6,500,449,1
1,0,500,751,0
1,0,500,789,0
1,0,100,353,0
1,0,700,740,0
1,7,500,790,1
1,3,800,861,0
1,6,400,590,1
1,0,800,26,0
1,2,100,543,0
1,1,600,409,0
1,6,100,20,1
1,3,300,549,0
1,2,400,16,0
1,4,100,475,1
1,4,500,652,0
1,3,600,702,0
1,4,200,78,1
1,0,200,775,0
1,4,600,490,0
1,7,100,298,1
1,2,700,725,0
1,5,100,341,1
1,1,100,705,0
1,9,100,561,1
1,7,300,751,1
1,1,300,255,1
1,5,200,376,1
1,6,100,640,1
1,2,600,558,0
1,4,200,317,0
1,1,600,568,1
1,7,800,89,1
1,2,600,840,0
1,5,100,439,1
1,7,900,28,1
1,3,300,414,0
1,0,300,844,1
1,3,100,624,0
1,6,400,263,1
1,8,600,481,1
1,0,300,293,0
1,4,200,828,1
1,8,700,124,1
1,9,400,138,1
1,7,700,558,1
1,2,700,342,0
1,8,300,188,1
1,2,600,561,0
1,3,300,567,0
1,6,300,697,1
1,8,300,701,1
1,8,900,132,1
1,9,500,251,1
1,7,700,460,1
1,2,900,135,0
1,1,400,600,0
1,9,100,507,1
1,4,700,666,1
1,3,500,704,0
1,9,800,27,1
1,3,700,762,0
1,2,300,408,1
1,2,100,836,1
1,7,500,711,1
1,3,900,182,0
1,8,700,259,1
1,9,100,527,1
1,8,200,813,1
1,3,600,246,0
1,0,800,645,0
1,2,300,119,0
1,4,400,530,1
1,7,100,333,1
1,7,600,366,1
1,3,300,326,0
1,5,200,446,1
1,8,100,594,1
1,1,100,329,0
1,5,600,587,0
1,9,700,240,1
1,5,100,693,1
1,2,100,458,1
1,2,900,592,0
1,2,900,627,0
1,7,700,114,1
1,1,200,749,0
1,4,200,560,1
1,8,600,264,1
1,0,100,312,0
1,2,800,472,0
1,7,200,216,1
1,8,200,699,1
1,1,600,248,0
1,0,900,631,0
1,5,300,328,1
1,8,700,113,1
1,3,500,244,0
1,3,200,567,1
1,3,200,841,0
1,3,400,422,0
1,9,500,674,1
1,0,500,807,0
1,5,900,677,1
1,5,800,762,0
1,7,600,609,1
1,1,100,40,1
1,3,900,104,0
1,1,700,413,0
1,7,900,428,1
1,1,400,229,0
1,7,800,503,1
1,0,700,95,0
1,0,900,511,0
1,3,800,534,0
1,8,100,454,1
1,6,700,290,1
1,7,200,145,1
1,1,800,841,1
1,0,800,62,0
1,1,900,780,0
1,2,700,338,0
1,5,500,789,0
1,6,900,625,1
1,2,800,282,0
1,8,300,497,1
1,5,400,63,1
1,7,800,257,1
1,6,900,734,1
1,6,800,692,1
1,0,500,741,0
1,8,100,778,1
1,0,300,242,0
1,8,400,443,1
1,6,900,395,1
1,8,700,189,1
1,9,400,474,1
1,2,100,629,1
1,3,700,596,0
1,8,100,53,1
1,1,500,200,0
1,1,900,95,0
1,9,400,13,1
1,5,400,203,1
1,7,600,529,1
1,3,300,604,0
1,4,700,366,0
1,7,300,739,1
1,6,200,283,1
1,0,100,527,0
1,0,300,267,0
1,3,200,418,0
1,9,500,498,1
1,2,300,108,0
1,7,300,487,1
1,2,200,194,0
1,1,400,117,0
1,1,800,811,1
1,7,600,562,1
1,1,200,47,0
1,8,500,292,1
1,5,400,558,1
1,7,800,156,1
1,8,100,531,1
1,4,700,587,0
1,0,400,280,0
1,1,500,48,0
1,5,800,116,0
1,0,500,666,0
1,9,600,32,1
1,8,200,96,1
1,2,500,274,0
1,2,200,238,0
1,0,700,86,0
1,4,100,524,0
1,3,900,684,0
1,5,800,522,0
1,1,200,548,0
1,7,700,378,1
1,9,100,322,1
1,1,800,677,0
1,6,300,753,1
1,1,800,651,0
1,5,500,364,1
1,2,100,58,0
1,2,800,235,0
1,5,500,490,1
1,9,400,818,1
1,0,400,226,0
1,1,900,72,0
1,6,500,17,1
1,3,300,288,0
1,4,700,200,0
1,4,600,242,1
1,7,500,425,1
1,4,900,54,0
1,5,800,345,0
1,4,400,704,1
1,6,500,612,1
1,5,700,198,1
1,5,500,368,0
1,2,500,183,0
1,2,400,346,0
1,4,600,613,1
1,1,100,671,0
1,6,600,211,1
1,7,800,438,1
1,3,200,558,0
1,2,100,282,0
1,2,700,577,0
1,6,300,45,1
1,5,300,188,0
1,0,700,835,0
1,2,900,542,0
1,3,400,763,0
1,0,400,680,0
1,8,300,811,1
1,0,300,423,0
1,3,400,458,0
1,3,700,411,0
1,5,100,854,1
1,6,600,21,1
1,1,100,699,0
1,4,900,818,0
1,7,600,654,1
1,3,500,787,0
1,6,400,295,1
1,3,300,268,0
1,4,700,65,0
1,1,300,85,0
1,9,800,260,1
1,3,400,160,0
1,7,800,493,1
1,8,500,198,1
1,9,600,102,1
1,7,500,783,1
1,0,600,235,0
1,8,300,57,1
1,4,200,371,1
1,5,100,605,1
1,0,700,441,0
1,4,200,89,0
1,6,700,129,1
1,4,800,545,0
1,2,300,191,0
1,9,600,311,1
1,1,800,19,0
1,8,300,63,1
1,1,700,122,0
1,8,100,428,1
1,4,300,27,0
1,2,100,288,0
1,2,700,642,0
1,6,700,650,1
1,0,200,795,0
1,9,100,67,1
1,1,300,34,0
1,0,600,175,0
1,1,600,131,0
1,7,200,444,1
1,2,800,4,0
1,1,800,508,0
1,1,600,516,0
1,8,200,373,1
1,2,800,788,0
1,4,200,413,1
1,1,400,133,0
1,7,700,824,1
1,3,900,663,0
1,2,100,401,0
1,8,100,305,1
1,7,400,98,1
1,2,700,266,0
1,3,200,39,0
1,9,900,623,1
1,3,300,296,0
1,8,200,334,1
1,6,800,319,1
1,7,600,696,1
1,0,900,448,0
1,3,100,362,0
1,8,900,645,1
1,4,300,706,0
1,8,700,225,1
1,0,700,777,0
1,3,100,674,0
1,1,200,697,0
1,2,100,300,0
1,2,400,653,0
1,3,300,548,0
1,1,100,364,1
1,2,200,575,0
1,6,800,130,1
1,7,400,657,1
1,0,500,551,0
1,5,400,236,1
1,1,500,477,0
1,9,300,399,1
1,3,200,42,0
1,2,500,236,0
1,3,300,394,0
1,2,200,180,1
1,9,100,758,1
1,7,900,670,1
1,0,400,543,0
1,0,500,593,0
1,5,400,804,1
1,5,500,611,1
1,0,700,689,0
1,3,100,834,0
1,0,800,739,0
1,7,300,278,1
1,6,300,542,1
1,8,900,402,1
1,9,700,573,1
1,0,800,222,0
1,8,200,108,1
1,0,700,130,0
1,9,200,696,1
1,4,400,400,1
1,5,800,759,1
1,9,200,177,1
1,1,900,117,0
1,7,500,506,1
1,0,700,149,0
1,9,900,224,1
1,2,500,43,0
1,8,600,140,1
1,0,100,644,0
1,0,200,403,0
1,6,500,743,1
1,6,900,597,1
1,1,500,447,0
1,2,300,511,0
1,6,500,283,0
1,1,300,608,0
1,7,100,771,1
1,2,200,597,0
1,4,300,844,1
1,8,300,668,1
1,9,700,234,1
1,9,200,618,1
1,4,700,603,0
1,2,800,57,0
1,7,500,488,1
1,9,900,492,1
1,6,800,285,1
1,5,700,441,0
1,5,100,453,1
1,0,300,683,0
1,2,300,255,0
1,5,800,571,0
1,3,900,2,0
1,4,800,266,0
1,7,200,721,1
1,0,100,549,0
1,3,500,564,0
1,5,400,135,1
1,4,800,233,0
1,6,300,419,1
1,5,800,646,1
1,1,900,415,0
1,7,700,684,1
1,4,100,97,0
1,6,100,196,1
1,3,800,826,0
1,1,300,749,1
1,6,600,252,1
1,3,200,117,1
1,7,400,290,1
1,7,600,305,1
1,9,300,674,1
1,4,200,650,0
1,3,800,219,0
1,0,600,335,0
1,9,800,368,1
1,6,700,553,1
1,0,600,234,0
1,1,200,763,1
1,4,100,454,0
1,1,700,839,0
1,5,500,432,1
1,6,800,74,1
1,0,300,760,0
1,1,400,657,0
1,2,100,166,0
1,8,100,438,1
1,9,800,221,1
1,8,400,142,1
1,7,700,721,1
1,2,800,663,0
1,3,300,729,0
1,0,600,402,0
1,3,400,7,0
1,2,800,462,0
1,4,600,726,0
1,8,300,619,1
1,4,500,267,1
1,4,700,257,0
1,0,700,49,0
1,0,800,187,0
1,9,400,454,1
1,4,800,4,0
1,3,300,319,0
1,4,300,531,0
1,3,700,64,0
1,2,600,30,0
1,3,100,123,1
1,3,400,325,0
1,3,900,491,0
1,8,400,432,1
1,2,900,426,0
1,6,100,595,1
1,8,900,477,1
1,9,500,188,1
1,1,900,756,0
1,3,900,391,0
1,6,200,390,1
1,2,600,459,0
1,2,900,556,0
1,5,500,529,1
1,7,100,412,1
1,4,600,836,1
1,5,700,18,1
1,4,400,103,1
1,5,400,657,1
1,0,600,146,0
1,3,100,434,0
1,4,700,167,0
1,3,500,851,0
1,9,500,585,1
1,2,600,62,0
1,1,600,440,0
1,2,200,563,0
1,7,300,595,1
1,0,800,251,0
1,3,300,391,0
1,3,200,245,1
1,1,800,367,0
1,0,400,200,0
1,9,900,128,1
1,7,200,275,1
1,1,100,214,0
1,1,700,289,1
1,6,200,484,1
1,2,500,42,0
1,0,400,503,0
1,9,300,797,1
1,0,100,438,0
1,1,200,491,0
1,0,600,459,0
1,1,900,824,0
1,9,600,603,1
1,1,100,762,1
1,2,200,649,0
1,3,800,537,0
1,3,800,330,0
1,4,900,536,0
1,8,600,54,1
1,3,400,557,0
1,6,900,408,1
1,2,500,280,0
1,7,300,242,1
1,0,300,316,0
1,5,700,147,0
1,6,100,302,1
1,2,500,690,0
1,0,800,197,0
1,6,400,591,1
1,1,800,755,0
1,2,100,311,0
1,3,800,667,0
1,0,700,246,0
1,1,900,334,0
1,6,500,553,0
1,2,500,445,0
1,1,300,356,0
1,4,800,714,0
1,8,300,406,1
1,5,800,402,1
1,9,300,853,1
1,0,100,849,0
1,7,200,280,1
1,0,800,243,0
1,4,800,816,0
1,3,100,515,1
1,5,400,577,1
1,0,100,289,0
1,2,600,123,0
1,0,300,859,0
1,4,800,760,0
1,1,400,794,0
1,3,500,796,0
1,8,500,537,1
1,3,100,649,0
1,6,400,232,1
1,7,200,820,1
1,2,500,146,0
1,3,900,764,0
1,7,900,730,1
1,1,700,545,0
1,2,800,170,0
1,2,100,740,0
1,4,700,475,1
1,3,700,440,0
1,3,900,698,0
1,9,500,808,1
1,6,800,88,1
1,7,800,677,1
1,2,900,211,0
1,2,900,561,0
1,3,900,225,0
1,3,500,531,0
1,7,500,166,1
1,3,900,799,0
1,0,300,65,1
1,4,300,156,0
1,6,400,791,1
1,3,900,58,0
1,1,400,324,1
1,2,100,395,0
1,3,500,522,0
1,9,100,763,1
1,1,200,210,0
1,5,100,152,1
1,1,200,744,0
1,9,900,691,1
1,8,700,585,1
1,7,600,568,1
1,7,200,75,1
1,3,200,493,1
1,3,300,631,0
1,9,200,163,1
1,0,900,847,0
1,8,900,861,1
1,5,500,522,0
1,3,900,261,0
1,5,700,792,1
1,5,800,392,1
1,6,200,514,1
1,5,600,100,0
1,1,200,321,0
1,2,800,446,0
1,7,400,103,1
1,1,200,116,0
1,1,600,109,0
1,1,700,838,1
1,8,300,83,1
1,7,200,233,1
1,8,200,666,1
1,2,700,416,0
1,3,500,359,0
1,7,800,270,1
1,2,700,35,0
1,1,100,729,0
1,1,100,470,1
1,3,300,654,0
1,0,900,101,0
1,1,200,30,0
1,5,700,25,1
1,3,900,163,0
1,3,200,849,0
1,4,600,205,1
1,1,700,817,0
1,2,500,346,0
1,7,100,631,1
1,8,800,25,1
1,0,600,342,0
1,2,800,780,0
1,6,500,416,1
1,1,100,94,0
1,0,500,459,0
1,5,700,568,1
1,8,600,55,1
1,5,500,171,1
1,2,200,843,0
1,9,300,426,1
1,9,400,535,1
1,1,600,548,0
1,6,300,622,1
1,1,300,495,0
1,6,700,859,1
1,1,900,338,0
1,1,900,642,0
1,7,200,429,1
1,6,900,451,1
1,8,700,316,1
1,3,800,414,0
1,1,500,651,0
1,3,200,280,0
1,6,100,93,1
1,5,200,863,1
1,3,600,811,0
1,4,700,325,0
1,7,400,862,1
1,4,100,20,0
1,4,400,81,1
1,8,800,463,1
1,7,400,238,0
1,9,400,675,1
1,8,900,769,1
1,3,200,709,1
1,0,200,736,0
1,6,100,148,1
1,1,500,515,0
1,5,700,684,1
1,3,200,478,0
1,0,900,81,0
1,7,400,273,1
1,7,700,22,1
1,0,800,772,0
1,7,800,327,1
1,1,900,775,0
1,0,800,759,1
1,4,400,774,0
1,5,500,761,1
1,3,300,11,0
1,5,400,486,1
1,2,800,766,0
1,8,300,470,1
1,3,700,828,0
1,4,200,512,1
1,3,800,671,0
1,8,600,809,1
1,0,800,226,0
1,1,100,591,0
1,2,700,337,0
1,6,900,291,1
1,8,200,552,1
1,1,700,313,0
1,9,200,467,1
1,8,800,840,1
1,5,400,413,1
1,7,700,373,1
1,3,300,837,0
1,9,100,189,1
1,4,700,219,0
1,0,800,478,0
1,4,400,116,0
1,2,200,380,0
1,5,600,382,0
1,6,100,646,1
1,1,200,558,0
1,2,200,481,0
1,7,700,274,1
1,4,400,25,1
1,7,300,305,1
1,7,100,221,1
1,8,900,164,1
1,9,400,76,1
1,2,900,718,1
1,7,200,293,1
1,3,300,716,0
1,0,100,530,0
1,7,700,733,1
1,0,900,553,0
1,6,100,326,1
1,1,100,475,0
1,7,100,633,1
1,1,800,352,0
1,4,700,812,0
1,5,200,244,1
1,2,200,731,1
1,5,300,469,1
1,7,300,521,1
1,8,100,134,1
1,6,300,492,0
1,3,200,574,0
1,5,900,406,1
1,3,400,247,0
1,4,900,350,0
1,1,900,208,0
1,2,300,544,0
1,7,700,251,1
1,5,800,233,0
1,2,500,404,0
1,0,900,412,0
1,2,400,752,0
1,9,700,238,1
1,8,500,749,1
1,2,300,16,0
1,3,300,802,0
1,6,400,614,1
1,0,100,672,0
1,4,300,478,0
1,6,200,231,1
1,7,600,559,1
1,2,400,446,0
1,5,200,854,0
1,0,700,812,1
1,2,600,424,0
1,9,400,418,1
1,5,700,456,0
1,9,800,111,1
1,5,800,791,0
1,0,400,419,0
1,1,900,630,0
1,6,800,180,1
1,4,700,57,1
1,3,400,24,0
1,4,300,401,1
1,6,900,63,1
1,0,500,343,0
1,1,500,314,0
1,8,100,76,1
1,8,800,179,1
1,5,300,118,1
1,0,800,407,0
1,7,700,103,1
1,1,700,514,0
1,3,600,759,0
1,0,300,454,0
1,7,600,143,1
1,9,100,252,1
1,8,400,76,1
1,3,500,606,0
1,8,600,473,1
1,9,500,58,1
1,8,900,254,1
1,5,100,311,1
1,6,400,792,1
1,3,700,789,0
1,3,700,206,0
1,3,800,479,0
1,0,200,575,0
1,3,600,839,0
1,4,100,551,1
1,5,400,547,1
1,6,400,637,1
1,6,700,789,1
1,2,700,355,0
1,4,400,702,0
1,6,500,409,1
1,1,800,323,0
1,1,800,646,0
1,9,900,408,1
1,1,400,381,0
1,1,500,688,0
1,9,700,815,1
1,2,100,825,1
1,1,600,750,1
1,6,900,565,1
1,0,400,750,0
1,3,600,73,0
1,4,900,105,0
1,3,600,704,0
1,1,800,825,0
1,3,700,183,0
1,0,400,266,0
1,0,700,389,0
1,7,600,513,1
1,5,900,500,0
1,3,500,351,0
1,7,900,178,1
1,4,700,53,0
1,0,400,748,0
1,6,200,413,1
1,1,600,404,0
1,4,600,291,0
1,2,900,346,0
1,0,800,624,0
1,6,600,664,1
1,2,200,464,0
1,2,700,163,0
1,0,600,367,0
1,1,400,311,0
1,3,300,252,0
1,6,900,589,1
1,6,500,57,1
1,1,700,154,0
1,5,600,230,1
1,4,800,365,0
1,6,100,29,1
1,0,800,143,0
1,3,200,179,0
1,6,100,74,1
1,2,500,313,0
1,9,600,210,1
1,6,400,294,1
1,3,500,647,0
1,4,800,700,0
1,4,300,371,1
1,0,300,183,0
1,6,500,677,1
1,6,900,744,1
1,2,600,205,0
1,5,900,233,1
1,8,300,795,1
1,5,700,309,0
1,3,900,398,0
1,6,200,163,1
1,1,100,597,1
1,5,300,302,0
1,2,400,517,0
1,6,700,522,1
1,1,900,793,0
1,8,700,448,1
1,2,100,307,0
1,8,200,216,1
1,4,900,425,0
1,4,500,495,0
1,2,400,458,0
1,8,700,471,1
1,8,400,542,1
1,4,700,246,0
1,0,200,14,0
1,2,700,623,0
1,1,500,674,0
1,8,100,421,1
1,0,700,329,1
1,1,100,157,0
1,0,200,633,0
1,0,400,251,0
1,0,400,94,0
1,3,200,224,1
1,2,300,122,0
1,4,400,685,1
1,2,800,674,0
1,1,100,828,1
1,0,300,814,0
1,2,500,822,0
1,7,300,251,1
1,9,500,653,1
1,8,800,639,1
1,5,800,303,1
1,2,800,443,0
1,1,500,352,0
1,6,500,28,1
1,3,200,510,1
1,0,500,403,0
1,7,500,137,1
1,2,300,677,1
1,8,500,681,1
1,9,200,419,1
1,6,200,58,1
1,9,500,312,1
1,3,800,663,0
1,3,200,685,0
1,9,700,636,1
1,4,100,705,1
1,6,100,289,1
1,8,800,846,1
1,1,400,171,0
1,4,900,44,0
1,1,700,597,0
1,1,200,857,1
1,3,500,773,0
1,4,400,717,0
1,7,100,237,1
1,3,100,242,1
1,2,700,128,0
1,0,300,623,0
1,8,900,192,1
1,6,300,222,1
1,7,600,335,1
1,9,600,584,1
1,2,600,586,0
1,3,400,37,0
1,3,300,251,1
1,8,900,489,1
1,1,500,437,0
1,5,800,382,0
1,0,100,401,1
1,0,300,313,0
1,1,900,273,0
1,9,200,403,1
1,1,700,702,0
1,5,800,861,1
1,7,300,454,1
1,1,400,549,0
1,2,600,286,0
1,7,500,501,1
1,1,300,734,0
1,9,100,674,1
1,2,200,42,1
1,3,100,249,0
1,8,300,411,1
1,1,400,80,0
1,9,800,540,1
1,4,400,743,0
1,7,800,568,1
1,9,300,341,1
1,0,500,456,0
1,3,600,742,0
1,1,500,222,0
1,0,100,486,0
1,4,400,574,0
1,3,800,19,0
1,3,800,254,0
1,5,500,583,1
1,0,900,578,0
1,0,300,677,0
1,0,100,32,0
1,0,700,413,0
1,3,900,252,0
1,4,300,187,1
1,6,100,700,1
1,7,100,245,1
1,8,800,407,1
1,7,800,540,1
1,3,400,105,0
1,3,200,269,0
1,2,300,317,0
1,5,200,525,1
1,8,400,296,1
1,3,200,730,1
1,4,700,309,0
1,0,200,328,0
1,8,200,584,1
1,4,800,352,0
1,8,400,614,1
1,4,500,778,0
1,0,300,304,0
1,2,900,283,0
1,4,700,196,0
1,2,200,25,0
1,2,600,654,0
1,2,500,224,0
1,2,700,697,0
1,2,200,210,0
1,2,100,292,0
1,0,700,333,0
1,6,500,168,0
1,3,500,298,0
1,8,300,41,1
1,7,600,613,1
1,3,200,257,1
1,6,500,509,1
1,9,700,13,1
1,2,300,599,0
1,1,500,732,0
1,4,100,263,1
1,4,300,765,1
1,1,200,630,0
1,9,200,383,1
1,3,800,145,0
1,2,600,479,0
1,6,800,193,1
1,2,300,97,0
1,1,900,234,0
1,6,200,353,1
1,2,500,355,0
1,6,400,609,1
1,0,500,150,0
1,1,500,25,0
1,5,300,191,0
1,2,900,631,0
1,6,300,62,1
1,2,700,814,0
1,8,300,743,1
1,2,800,201,0
1,3,500,128,0
1,1,800,731,0
1,3,900,174,0
1,3,500,5,0
1,3,800,717,0
1,8,500,143,1
1,8,500,484,1
1,8,800,520,1
1,1,800,526,0
1,5,700,326,1
1,1,200,158,0
1,2,500,113,0
1,9,800,521,1
1,1,600,372,1
1,2,300,839,0
1,6,500,470,1
1,1,900,817,0
1,6,200,65,1
1,1,900,821,0
1,6,400,765,1
1,9,800,82,1
1,0,400,615,0
1,7,800,247,1
1,5,800,79,1
1,5,800,725,0
1,4,800,766,0
1,2,700,173,0
1,4,600,298,1
1,7,700,829,1
1,6,600,856,1
1,1,600,45,0
1,2,800,604,0
1,7,400,693,1
1,1,100,320,0
1,1,700,116,0
1,7,600,584,1
1,2,800,590,0
